,model1,model2,phylum1,phylum2,jaccard_distance
2893,36,60,Actinobacteria,Firmicutes,0.5309789343246593
1991,23,68,Proteobacteria,Proteobacteria,0.530982905982906
2921,36,88,Actinobacteria,Firmicutes,0.5310026385224275
3889,54,75,Proteobacteria,Bacteroidetes,0.5310758679811401
1997,23,74,Proteobacteria,Proteobacteria,0.5311510031678986
4570,72,99,Proteobacteria,Firmicutes,0.5313404050144648
3950,55,91,Firmicutes,Firmicutes,0.5313681027966742
1975,23,52,Proteobacteria,Proteobacteria,0.5314009661835748
4472,69,88,Actinobacteria,Firmicutes,0.5315258511979823
929,10,85,Firmicutes,Firmicutes,0.5315985130111525
3207,41,69,Firmicutes,Actinobacteria,0.5316159250585479
335,4,46,Proteobacteria,Fusobacteria,0.5317820658342792
637,7,66,Firmicutes,Firmicutes,0.5318491032776747
1403,16,40,Actinobacteria,Firmicutes,0.5318877551020409
636,7,65,Firmicutes,Firmicutes,0.5318885448916408
1683,19,74,Actinobacteria,Proteobacteria,0.531966813079551
1385,16,22,Actinobacteria,Firmicutes,0.531986531986532
2767,34,63,Actinobacteria,Firmicutes,0.532
2233,26,85,Firmicutes,Firmicutes,0.5320468642315644
4282,63,99,Firmicutes,Firmicutes,0.5320872274143302
2085,24,86,Proteobacteria,Bacteroidetes,0.5320994794679006
4238,62,92,Firmicutes,Firmicutes,0.5323691460055097
2855,35,86,Actinobacteria,Bacteroidetes,0.5323863636363637
3658,49,84,Fusobacteria,Proteobacteria,0.53239289446186
605,7,34,Firmicutes,Actinobacteria,0.5324036095159967
3551,47,80,Fusobacteria,Bacteroidetes,0.5324074074074074
422,5,38,Actinobacteria,Actinobacteria,0.5324074074074074
3849,53,81,Proteobacteria,Bacteroidetes,0.5324324324324324
2697,33,59,Firmicutes,Firmicutes,0.532548047117173
4076,58,88,Firmicutes,Firmicutes,0.5327446651949963
3683,50,59,Actinobacteria,Firmicutes,0.5331050228310502
3822,53,54,Proteobacteria,Proteobacteria,0.5331230283911672
3732,51,59,Actinobacteria,Firmicutes,0.5331820760068066
2173,25,99,Firmicutes,Firmicutes,0.5332902391725921
1821,21,53,Proteobacteria,Proteobacteria,0.5333723653395784
630,7,59,Firmicutes,Firmicutes,0.5334242837653479
3021,38,63,Actinobacteria,Firmicutes,0.5334261838440111
1258,14,64,Actinobacteria,Firmicutes,0.5334909377462569
178,2,82,Firmicutes,Bacteroidetes,0.5335714285714286
2871,36,38,Actinobacteria,Actinobacteria,0.533678756476684
721,8,58,Firmicutes,Firmicutes,0.5336826347305389
4276,63,93,Firmicutes,Firmicutes,0.5337341349365398
2331,28,38,Firmicutes,Actinobacteria,0.533921302578019
4833,85,89,Firmicutes,Actinobacteria,0.5339233038348082
2529,30,95,Firmicutes,Firmicutes,0.5341365461847389
2892,36,59,Actinobacteria,Firmicutes,0.5342465753424658
670,7,99,Firmicutes,Firmicutes,0.5342639593908629
3684,50,60,Actinobacteria,Firmicutes,0.5342776203966005
978,11,45,Firmicutes,Firmicutes,0.5343511450381679
4505,70,91,Actinobacteria,Firmicutes,0.5343811394891945
4458,69,74,Actinobacteria,Proteobacteria,0.5343811394891945
3360,44,51,Firmicutes,Actinobacteria,0.5344105326152004
2193,26,45,Firmicutes,Firmicutes,0.5344189489267209
629,7,58,Firmicutes,Firmicutes,0.5344452501812909
2519,30,85,Firmicutes,Firmicutes,0.5345622119815668
3470,46,52,Fusobacteria,Proteobacteria,0.53470715835141
2005,23,82,Proteobacteria,Bacteroidetes,0.5347079037800687
3463,45,99,Firmicutes,Firmicutes,0.5347269049224546
2727,33,89,Firmicutes,Actinobacteria,0.53475935828877
1613,18,85,Firmicutes,Firmicutes,0.5347826086956522
1597,18,69,Firmicutes,Actinobacteria,0.5348101265822784
997,11,64,Firmicutes,Firmicutes,0.535031847133758
1322,15,43,Actinobacteria,Firmicutes,0.5350600126342389
3369,44,60,Firmicutes,Firmicutes,0.5350756533700138
3134,40,55,Firmicutes,Firmicutes,0.5351239669421488
4625,75,76,Bacteroidetes,Proteobacteria,0.5351317440401506
2386,28,93,Firmicutes,Firmicutes,0.53515625
1598,18,70,Firmicutes,Actinobacteria,0.5351724137931034
1312,15,33,Actinobacteria,Firmicutes,0.5353047676523839
2409,29,45,Firmicutes,Firmicutes,0.5353278166772757
3241,42,45,Firmicutes,Firmicutes,0.5353889278206027
2310,27,89,Firmicutes,Actinobacteria,0.5354760460885385
1070,12,49,Bacteroidetes,Fusobacteria,0.5355596784168213
2694,33,56,Firmicutes,Firmicutes,0.5356265356265356
4245,62,99,Firmicutes,Firmicutes,0.5356478611283323
4828,84,99,Proteobacteria,Firmicutes,0.5357316480311133
2905,36,72,Actinobacteria,Proteobacteria,0.535749265426053
4138,60,69,Firmicutes,Actinobacteria,0.5358200118413262
2566,31,63,Firmicutes,Firmicutes,0.5358231707317074
4509,70,95,Actinobacteria,Firmicutes,0.5358851674641149
2334,28,41,Firmicutes,Firmicutes,0.5359186268277177
4635,75,86,Bacteroidetes,Bacteroidetes,0.5359477124183006
2598,31,95,Firmicutes,Firmicutes,0.5359683794466403
1420,16,57,Actinobacteria,Firmicutes,0.5360155743024011
4517,71,74,Firmicutes,Proteobacteria,0.5365355135411344
3811,52,90,Proteobacteria,Proteobacteria,0.5365777080062795
949,11,16,Firmicutes,Actinobacteria,0.5367483296213809
3680,50,56,Actinobacteria,Firmicutes,0.5367647058823529
627,7,56,Firmicutes,Firmicutes,0.536799459824443
1563,18,35,Firmicutes,Actinobacteria,0.5370741482965932
2183,26,35,Firmicutes,Actinobacteria,0.5372374283895608
3796,52,75,Proteobacteria,Bacteroidetes,0.5373433583959899
1758,20,69,Proteobacteria,Actinobacteria,0.5373987613149118
3768,51,95,Actinobacteria,Firmicutes,0.5374109263657958
1164,13,56,Actinobacteria,Firmicutes,0.5374631268436578
1501,17,55,Actinobacteria,Firmicutes,0.5375375375375375
1713,20,24,Proteobacteria,Proteobacteria,0.5375693393847705
678,8,15,Firmicutes,Actinobacteria,0.5377808032675289
953,11,20,Firmicutes,Proteobacteria,0.5377894276976846
3316,43,63,Firmicutes,Firmicutes,0.5377984084880636
2206,26,58,Firmicutes,Firmicutes,0.5378151260504201
3713,50,89,Actinobacteria,Actinobacteria,0.5378510378510378
79,1,81,Firmicutes,Bacteroidetes,0.5378538512179065
1151,13,43,Actinobacteria,Firmicutes,0.5378698224852071
2771,34,67,Actinobacteria,Firmicutes,0.5378735232800556
4552,72,81,Proteobacteria,Bacteroidetes,0.5379382522239665
4077,58,89,Firmicutes,Actinobacteria,0.5379413974455296
2485,30,51,Firmicutes,Actinobacteria,0.5380794701986755
4782,82,86,Bacteroidetes,Bacteroidetes,0.538083538083538
3951,55,92,Firmicutes,Firmicutes,0.5381062355658199
2099,24,100,Proteobacteria,Proteobacteria,0.5381661065770523
108,2,12,Firmicutes,Bacteroidetes,0.5381727158948686
4201,61,93,Firmicutes,Firmicutes,0.5381795968234575
1001,11,68,Firmicutes,Proteobacteria,0.5382526029877772
3948,55,89,Firmicutes,Actinobacteria,0.5382736156351792
1977,23,54,Proteobacteria,Proteobacteria,0.5382882882882882
1389,16,26,Actinobacteria,Firmicutes,0.5384083044982699
3972,56,69,Firmicutes,Actinobacteria,0.5384160756501182
4469,69,85,Actinobacteria,Firmicutes,0.5385564466378778
4484,69,100,Actinobacteria,Proteobacteria,0.5386363636363636
4743,80,84,Bacteroidetes,Proteobacteria,0.5387713997985901
2484,30,50,Firmicutes,Actinobacteria,0.5388457269700333
1475,17,29,Actinobacteria,Firmicutes,0.5389082462253194
1007,11,74,Firmicutes,Proteobacteria,0.538978494623656
3239,42,43,Firmicutes,Firmicutes,0.5390869293308318
3719,50,95,Actinobacteria,Firmicutes,0.5391044776119402
2562,31,59,Firmicutes,Firmicutes,0.5392011834319527
3247,42,51,Firmicutes,Actinobacteria,0.5392210641799232
3498,46,80,Fusobacteria,Bacteroidetes,0.5392535392535392
930,10,86,Firmicutes,Bacteroidetes,0.5392941176470588
2731,33,93,Firmicutes,Firmicutes,0.5395061728395062
119,2,23,Firmicutes,Proteobacteria,0.539544235924933
4841,85,97,Firmicutes,Actinobacteria,0.5395799676898223
3868,53,100,Proteobacteria,Proteobacteria,0.5396135265700484
1939,22,93,Firmicutes,Firmicutes,0.5396419437340154
418,5,34,Actinobacteria,Actinobacteria,0.5397301349325337
1908,22,62,Firmicutes,Firmicutes,0.5398172323759791
757,8,94,Firmicutes,Firmicutes,0.5398899587345254
864,10,20,Firmicutes,Proteobacteria,0.5400168491996631
2664,32,93,Firmicutes,Firmicutes,0.5401698236446767
2813,35,44,Actinobacteria,Firmicutes,0.5402528276779774
1579,18,51,Firmicutes,Actinobacteria,0.5402985074626866
3924,55,65,Firmicutes,Firmicutes,0.5403064623584277
874,10,30,Firmicutes,Firmicutes,0.5403104656985478
1765,20,76,Proteobacteria,Proteobacteria,0.5404120443740095
50,1,52,Firmicutes,Proteobacteria,0.5404699738903394
3364,44,55,Firmicutes,Firmicutes,0.5406050955414012
2811,35,42,Actinobacteria,Firmicutes,0.5406060606060605
2770,34,66,Actinobacteria,Firmicutes,0.5407458563535912
3947,55,88,Firmicutes,Firmicutes,0.5407759303246239
3289,42,93,Firmicutes,Firmicutes,0.5407779171894604
3607,48,84,Fusobacteria,Proteobacteria,0.5408422120750889
3493,46,75,Fusobacteria,Bacteroidetes,0.5409338993329291
3227,41,89,Firmicutes,Actinobacteria,0.5411522633744856
2967,37,71,Bacteroidetes,Firmicutes,0.5411641321447299
1668,19,59,Actinobacteria,Firmicutes,0.5411764705882354
2218,26,70,Firmicutes,Actinobacteria,0.5411764705882354
3925,55,66,Firmicutes,Firmicutes,0.5412234042553192
2828,35,59,Actinobacteria,Firmicutes,0.5413016270337923
2875,36,42,Actinobacteria,Firmicutes,0.5416916616676665
4193,61,85,Firmicutes,Firmicutes,0.5417193426042983
549,6,71,Proteobacteria,Firmicutes,0.5417747794499221
3598,48,75,Fusobacteria,Bacteroidetes,0.5417901600474215
2561,31,58,Firmicutes,Firmicutes,0.5418641390205372
2594,31,91,Firmicutes,Firmicutes,0.5419161676646707
2539,31,36,Firmicutes,Actinobacteria,0.5420757363253856
446,5,62,Actinobacteria,Firmicutes,0.5422308188265634
3359,44,50,Firmicutes,Actinobacteria,0.542240862792091
2747,34,43,Actinobacteria,Firmicutes,0.5422427035330262
1167,13,59,Actinobacteria,Firmicutes,0.5423327412670219
2565,31,62,Firmicutes,Firmicutes,0.5423600605143721
264,3,71,Proteobacteria,Firmicutes,0.5423728813559322
3604,48,81,Fusobacteria,Bacteroidetes,0.5424181696726786
3379,44,70,Firmicutes,Actinobacteria,0.5424657534246575
3419,45,55,Firmicutes,Firmicutes,0.5424726661059713
1933,22,87,Firmicutes,Firmicutes,0.5424973767051416
1539,17,93,Actinobacteria,Firmicutes,0.5425392670157068
1617,18,89,Firmicutes,Actinobacteria,0.5425772418990203
1508,17,62,Actinobacteria,Firmicutes,0.5427807486631016
2769,34,65,Actinobacteria,Firmicutes,0.5428176795580111
607,7,36,Firmicutes,Actinobacteria,0.5429864253393666
3285,42,89,Firmicutes,Actinobacteria,0.5429925524712255
4831,85,87,Firmicutes,Firmicutes,0.5430608886450905
843,9,89,Firmicutes,Actinobacteria,0.5432098765432098
3518,46,100,Fusobacteria,Proteobacteria,0.5432762836185819
2761,34,57,Actinobacteria,Firmicutes,0.5433357611070648
2810,35,41,Actinobacteria,Firmicutes,0.543398533007335
467,5,83,Actinobacteria,Actinobacteria,0.5433996383363472
228,3,35,Proteobacteria,Actinobacteria,0.5434782608695652
1140,13,32,Actinobacteria,Firmicutes,0.5437239738251041
3181,41,43,Firmicutes,Firmicutes,0.5437933207309389
2735,33,97,Firmicutes,Actinobacteria,0.5441389290882779
3189,41,51,Firmicutes,Actinobacteria,0.5441501103752759
2857,35,88,Actinobacteria,Firmicutes,0.5442536327608982
3001,38,43,Actinobacteria,Firmicutes,0.5442953020134228
4856,86,98,Bacteroidetes,Firmicutes,0.5443037974683544
1216,14,22,Actinobacteria,Firmicutes,0.544382801664355
1504,17,58,Actinobacteria,Firmicutes,0.544382801664355
3101,39,82,Proteobacteria,Bacteroidetes,0.544478527607362
2889,36,56,Actinobacteria,Firmicutes,0.5445058317986495
3425,45,61,Firmicutes,Firmicutes,0.5445344129554656
72,1,74,Firmicutes,Proteobacteria,0.5445696721311475
972,11,39,Firmicutes,Proteobacteria,0.5446880269814502
2870,36,37,Actinobacteria,Bacteroidetes,0.5446985446985446
2009,23,86,Proteobacteria,Bacteroidetes,0.5447154471544715
1588,18,60,Firmicutes,Firmicutes,0.5448323066392882
2538,31,35,Firmicutes,Actinobacteria,0.5449398443029017
3762,51,89,Actinobacteria,Actinobacteria,0.5449607724803862
4098,59,69,Firmicutes,Actinobacteria,0.5450236966824644
1404,16,41,Actinobacteria,Firmicutes,0.5450331125827814
3842,53,74,Proteobacteria,Proteobacteria,0.5450755601875977
2995,37,99,Bacteroidetes,Firmicutes,0.5450840550178299
4410,67,89,Firmicutes,Actinobacteria,0.545108005082592
1026,11,93,Firmicutes,Firmicutes,0.5452609158679447
2199,26,51,Firmicutes,Actinobacteria,0.5452991452991454
939,10,95,Firmicutes,Firmicutes,0.5453091684434968
3623,48,100,Fusobacteria,Proteobacteria,0.5453237410071943
4930,94,96,Firmicutes,Firmicutes,0.5453296703296704
2874,36,41,Actinobacteria,Firmicutes,0.5453446191051995
1760,20,71,Proteobacteria,Firmicutes,0.5453648915187377
2595,31,92,Firmicutes,Firmicutes,0.5454545454545454
3499,46,81,Fusobacteria,Bacteroidetes,0.5454545454545454
1578,18,50,Firmicutes,Actinobacteria,0.5455089820359281
754,8,91,Firmicutes,Firmicutes,0.5455187014820042
3246,42,50,Firmicutes,Actinobacteria,0.5456043956043957
3575,48,52,Fusobacteria,Proteobacteria,0.545646437994723
1405,16,42,Actinobacteria,Firmicutes,0.5458115183246073
865,10,21,Firmicutes,Proteobacteria,0.5458392101551481
2335,28,42,Firmicutes,Firmicutes,0.5459088069956277
3597,48,74,Fusobacteria,Proteobacteria,0.5459263103269331
3605,48,82,Fusobacteria,Bacteroidetes,0.5459459459459459
360,4,71,Proteobacteria,Firmicutes,0.5459924690693921
514,6,36,Proteobacteria,Actinobacteria,0.5460154241645244
1583,18,55,Firmicutes,Firmicutes,0.5461049284578696
1693,19,84,Actinobacteria,Proteobacteria,0.5462264150943397
4800,83,87,Actinobacteria,Firmicutes,0.5463220675944334
2994,37,98,Bacteroidetes,Firmicutes,0.5463389656938045
1472,17,26,Actinobacteria,Firmicutes,0.5463576158940397
1260,14,66,Actinobacteria,Firmicutes,0.5463786531130876
4518,71,75,Firmicutes,Bacteroidetes,0.5463976945244957
699,8,36,Firmicutes,Actinobacteria,0.5464190981432361
1234,14,40,Actinobacteria,Firmicutes,0.5464659685863874
2494,30,60,Firmicutes,Firmicutes,0.5464753587024329
2660,32,89,Firmicutes,Actinobacteria,0.5465444287729195
1261,14,67,Actinobacteria,Firmicutes,0.5465561224489797
3188,41,50,Firmicutes,Actinobacteria,0.5465631929046564
1133,13,25,Actinobacteria,Firmicutes,0.5466499686912962
1196,13,88,Actinobacteria,Firmicutes,0.5469819539514624
3452,45,88,Firmicutes,Firmicutes,0.5469953775038521
2749,34,45,Actinobacteria,Firmicutes,0.5470536499560246
3500,46,82,Fusobacteria,Bacteroidetes,0.5470914127423823
680,8,17,Firmicutes,Actinobacteria,0.5471167369901547
2167,25,93,Firmicutes,Firmicutes,0.5472088215024121
2479,30,45,Firmicutes,Firmicutes,0.5472358292512247
120,2,24,Firmicutes,Proteobacteria,0.5473061760840998
4872,88,89,Firmicutes,Actinobacteria,0.5473527218493661
1236,14,42,Actinobacteria,Firmicutes,0.5474898236092266
928,10,84,Firmicutes,Proteobacteria,0.5475189234650968
1677,19,68,Actinobacteria,Proteobacteria,0.5475841874084919
2618,32,47,Firmicutes,Fusobacteria,0.5475910693301997
4377,66,89,Firmicutes,Actinobacteria,0.5476942514213519
4085,58,97,Firmicutes,Actinobacteria,0.5476973684210527
2799,34,95,Actinobacteria,Firmicutes,0.5476973684210527
1370,15,91,Actinobacteria,Firmicutes,0.5477099236641221
1422,16,59,Actinobacteria,Firmicutes,0.5477318889641165
641,7,70,Firmicutes,Actinobacteria,0.5479543930248156
4235,62,89,Firmicutes,Actinobacteria,0.5479942693409743
429,5,45,Actinobacteria,Firmicutes,0.5480028030833917
3626,49,52,Fusobacteria,Proteobacteria,0.5480561555075594
732,8,69,Firmicutes,Actinobacteria,0.5481012658227848
4157,60,88,Firmicutes,Firmicutes,0.5481682496607869
1135,13,27,Actinobacteria,Firmicutes,0.5481865284974093
3231,41,93,Firmicutes,Firmicutes,0.5482649842271293
1259,14,65,Actinobacteria,Firmicutes,0.548284625158831
4433,68,80,Proteobacteria,Bacteroidetes,0.5482866043613708
4162,60,93,Firmicutes,Firmicutes,0.5483664317745035
2198,26,50,Firmicutes,Actinobacteria,0.5486270022883295
4343,65,89,Firmicutes,Actinobacteria,0.5486725663716814
862,10,18,Firmicutes,Firmicutes,0.5487152034261242
2293,27,72,Firmicutes,Proteobacteria,0.5488079172289699
18,1,20,Firmicutes,Proteobacteria,0.548834903321765
203,3,10,Proteobacteria,Firmicutes,0.5488454706927176
1391,16,28,Actinobacteria,Firmicutes,0.5490196078431373
4488,70,74,Actinobacteria,Proteobacteria,0.5490909090909091
212,3,19,Proteobacteria,Actinobacteria,0.5490981963927856
2217,26,69,Firmicutes,Actinobacteria,0.5491017964071856
3926,55,67,Firmicutes,Firmicutes,0.549136786188579
4909,91,96,Firmicutes,Firmicutes,0.5491383325570564
102,2,6,Firmicutes,Proteobacteria,0.5492880613362541
1725,20,36,Proteobacteria,Actinobacteria,0.5493646138807429
2907,36,74,Actinobacteria,Proteobacteria,0.5495722194262708
3674,49,100,Fusobacteria,Proteobacteria,0.5496332518337408
1074,12,53,Bacteroidetes,Proteobacteria,0.5496411483253589
1235,14,41,Actinobacteria,Firmicutes,0.5496915695681974
2110,25,36,Firmicutes,Actinobacteria,0.5498034076015728
2285,27,64,Firmicutes,Firmicutes,0.5498177399756987
470,5,86,Actinobacteria,Bacteroidetes,0.5498301245753114
3317,43,64,Firmicutes,Firmicutes,0.5500705218617772
2837,35,68,Actinobacteria,Proteobacteria,0.5502564102564103
98,1,100,Firmicutes,Proteobacteria,0.5502595563945257
3016,38,58,Actinobacteria,Firmicutes,0.5503211991434689
1378,15,99,Actinobacteria,Firmicutes,0.5504694835680751
2841,35,72,Actinobacteria,Proteobacteria,0.550561797752809
1199,13,91,Actinobacteria,Firmicutes,0.5505952380952381
4429,68,76,Proteobacteria,Proteobacteria,0.5506849315068494
1736,20,47,Proteobacteria,Fusobacteria,0.5507246376811594
2597,31,94,Firmicutes,Firmicutes,0.5508291276135544
1159,13,51,Actinobacteria,Actinobacteria,0.5510098394614189
1788,20,99,Proteobacteria,Firmicutes,0.5510301868711068
2971,37,75,Bacteroidetes,Bacteroidetes,0.5510306686777275
1158,13,50,Actinobacteria,Actinobacteria,0.5510416666666667
51,1,53,Firmicutes,Proteobacteria,0.5510585305105853
4673,76,100,Proteobacteria,Proteobacteria,0.5510712506228201
4867,87,96,Firmicutes,Firmicutes,0.5512156237544839
682,8,19,Firmicutes,Actinobacteria,0.55125
2827,35,58,Actinobacteria,Firmicutes,0.5513157894736842
4524,71,81,Firmicutes,Bacteroidetes,0.5513234344738541
1119,12,98,Bacteroidetes,Firmicutes,0.551332955190017
3721,50,97,Actinobacteria,Actinobacteria,0.5513407455853498
3654,49,80,Fusobacteria,Bacteroidetes,0.5513478818998716
3648,49,74,Fusobacteria,Proteobacteria,0.5513771186440678
2806,35,37,Actinobacteria,Bacteroidetes,0.5513823682837767
2796,34,92,Actinobacteria,Firmicutes,0.551394422310757
3022,38,64,Actinobacteria,Firmicutes,0.5514433752775721
4502,70,88,Actinobacteria,Firmicutes,0.551490514905149
2125,25,51,Firmicutes,Actinobacteria,0.5515402843601895
2853,35,84,Actinobacteria,Proteobacteria,0.551604938271605
3346,43,93,Firmicutes,Firmicutes,0.5516356638871072
4649,75,100,Bacteroidetes,Proteobacteria,0.5516772438803264
3850,53,82,Proteobacteria,Bacteroidetes,0.5517241379310345
2998,38,40,Actinobacteria,Firmicutes,0.551875
308,4,19,Proteobacteria,Actinobacteria,0.551881993896236
1251,14,57,Actinobacteria,Firmicutes,0.551930758988016
477,5,93,Actinobacteria,Firmicutes,0.5520702634880803
602,7,31,Firmicutes,Firmicutes,0.5521235521235521
1207,13,99,Actinobacteria,Firmicutes,0.5521811154058531
674,8,11,Firmicutes,Firmicutes,0.5523648648648649
171,2,75,Firmicutes,Bacteroidetes,0.5524218270999387
490,6,12,Proteobacteria,Bacteroidetes,0.552433517310587
4893,89,99,Actinobacteria,Firmicutes,0.552461139896373
814,9,60,Firmicutes,Firmicutes,0.5525
1543,17,97,Actinobacteria,Actinobacteria,0.5525502318392581
2492,30,58,Firmicutes,Firmicutes,0.5526838966202783
436,5,52,Actinobacteria,Proteobacteria,0.5531363400725764
3854,53,86,Proteobacteria,Bacteroidetes,0.5531914893617021
1152,13,44,Actinobacteria,Firmicutes,0.5532047293092719
4073,58,85,Firmicutes,Firmicutes,0.5533428165007113
324,4,35,Proteobacteria,Actinobacteria,0.5533512064343163
1681,19,72,Actinobacteria,Proteobacteria,0.55338904363974
